Fecha,Región,PIB,Tasa_Desempleo,Inflación,Comercio_Exterior,Producción_Industrial,Sector
2024-04-01,Sur,4982.99,4.7,2.31,250.5,72.69,Servicios
2021-11-01,Occidente,4294.23,13.97,0.15,60.8,125.56,Servicios
2023-11-01,Sur,4884.89,6.92,3.12,165.41,88.5,Servicios
2022-03-01,Occidente,5068.07,14.27,3.6,302.88,107.53,Agricultura
2022-02-01,Oriente,5248.33,11.85,4.55,207.81,84.55,Agricultura
2022-12-01,Occidente,5046.08,9.81,-0.24,151.94,138.09,Agricultura
2022-11-01,Norte,4960.11,14.46,1.3,59.58,125.1,Agricultura
2022-04-01,Sur,4410.55,10.64,0.79,61.94,93.46,Industria
2022-06-01,Sur,4742.38,6.44,3.68,193.04,95.89,Servicios
2022-08-01,Norte,4985.73,4.93,3.85,214.96,101.47,Industria
2020-11-01,Occidente,5436.01,4.58,3.7,284.38,105.89,Servicios
2024-02-01,Oriente,5453.59,9.59,0.4,247.95,110.93,Agricultura
2024-02-01,Oriente,4307.65,12.72,0.12,134.1,115.51,Servicios
2022-07-01,Norte,4592.54,10.1,4.41,187.57,96.83,Agricultura
2021-04-01,Sur,5746.61,9.06,2.64,232.56,107.77,Industria
2024-08-01,Centro,4470.8,14.64,0.61,113.07,99.84,Industria
2021-02-01,Oriente,5137.35,5.59,1.65,491.82,104.1,Industria
2021-06-01,Norte,2925.36,10.44,-0.95,279.46,114.6,Agricultura
2023-05-01,Centro,4496.43,12.3,4.73,184.94,88.51,Agricultura
2024-03-01,Oriente,3871.94,6.02,2.46,158.54,85.07,Agricultura
2021-10-01,Oriente,5549.68,8.25,1.52,380.14,98.13,Servicios
2023-07-01,Oriente,5015.7,4.86,4.29,221.87,93.31,Industria
2023-01-01,Norte,4799.36,8.08,2.41,236.75,94.47,Servicios
2021-12-01,Sur,5213.81,11.36,1.46,136.46,99.38,Agricultura
2022-09-01,Centro,5556.02,8.99,0.81,140.87,115.44,Agricultura
2020-11-01,Centro,4663.1,12.24,0.63,166.92,92.35,Agricultura
2022-05-01,Centro,5149.46,9.87,2.58,277.08,117.4,Agricultura
2023-09-01,Occidente,4494.03,9.76,-0.3,210.72,83.82,Industria
2021-02-01,Norte,4824.71,13.56,3.58,239.93,104.36,Industria
2022-08-01,Occidente,4492.99,6.2,1.23,378.48,100.2,Servicios
2024-06-01,Oriente,4775.15,9.34,2.24,107.12,93.57,Servicios
2021-06-01,Oriente,5415.84,12.89,3.16,380.76,107.59,Industria
2021-03-01,Oriente,3943.97,11.32,2.15,174.31,79.03,Agricultura
2021-04-01,Centro,6202.58,13.98,2.52,189.8,87.36,Agricultura
2020-10-01,Occidente,5750.87,9.44,4.37,265.44,91.0,Agricultura
2020-06-01,Norte,3441.21,13.88,4.38,281.94,106.36,Industria
2022-09-01,Occidente,4034.22,6.63,1.51,146.14,87.73,Agricultura
2024-01-01,Norte,3866.17,5.48,0.78,37.3,130.34,Servicios
2020-01-01,Norte,6252.54,13.83,3.54,122.1,117.87,Industria
2023-07-01,Norte,4181.39,5.67,-0.22,309.21,91.78,Servicios
2022-08-01,Centro,3664.14,10.11,2.17,272.41,82.0,Agricultura
2020-05-01,Oriente,5698.92,13.51,0.86,52.95,81.06,Servicios
2020-11-01,Occidente,4224.13,12.69,0.31,207.9,115.4,Industria
2024-10-01,Centro,5599.58,10.18,3.45,78.31,120.45,Industria
2020-09-01,Occidente,4394.84,10.28,3.47,291.04,77.56,Agricultura
2022-02-01,Norte,4081.79,9.05,3.91,207.96,111.38,Industria
2021-10-01,Centro,5696.32,5.08,0.39,227.88,112.87,Industria
2024-04-01,Sur,5553.57,13.43,1.49,187.1,87.23,Servicios
2023-05-01,Centro,4241.03,12.49,-0.55,102.13,95.91,Agricultura
2024-08-01,Centro,6233.72,10.56,-0.46,134.33,96.1,Servicios
2023-06-01,Centro,3489.96,14.27,1.07,177.95,103.35,Agricultura
2020-11-01,Norte,3801.61,14.38,-0.98,308.42,103.15,Agricultura
2024-11-01,Oriente,5198.39,11.47,-0.56,199.08,107.13,Agricultura
2020-09-01,Norte,3253.1,7.35,-0.48,225.62,117.9,Servicios
2020-05-01,Centro,4228.26,5.8,0.71,150.2,94.79,Industria
2022-05-01,Oriente,5770.8,5.24,4.22,94.62,106.42,Agricultura
2020-03-01,Norte,3298.1,12.1,1.72,143.87,95.88,Industria
2022-11-01,Sur,2798.76,9.53,0.9,261.38,105.63,Industria
2020-02-01,Norte,5167.57,13.08,0.82,316.23,75.52,Agricultura
2021-11-01,Centro,4095.05,9.14,0.71,195.37,101.71,Industria
2022-08-01,Occidente,5061.88,4.63,-0.34,107.24,97.15,Industria
2020-06-01,Sur,3502.55,8.77,3.8,151.11,123.83,Agricultura
2020-07-01,Oriente,3757.75,12.51,-0.69,87.44,83.56,Industria
2022-07-01,Oriente,4932.13,6.59,4.6,243.16,111.1,Industria
2021-02-01,Centro,7572.0,14.73,4.79,-24.94,109.13,Servicios
2020-03-01,Norte,4442.87,6.17,0.28,109.12,125.27,Industria
2024-08-01,Occidente,5842.3,13.95,-0.06,202.32,120.27,Servicios
2023-03-01,Occidente,3487.47,5.75,4.81,66.93,67.33,Industria
2022-10-01,Norte,4300.59,6.49,4.59,216.17,101.54,Servicios
2021-08-01,Oriente,5149.34,4.21,0.96,58.89,112.05,Agricultura
2023-08-01,Norte,5239.63,4.79,4.45,273.31,71.61,Agricultura
2022-11-01,Sur,5311.49,8.32,0.08,253.44,101.37,Agricultura
2024-12-01,Occidente,4148.46,10.82,1.04,200.63,96.92,Servicios
2024-04-01,Sur,6118.55,6.12,0.15,123.58,113.14,Servicios
2024-12-01,Occidente,4290.57,7.54,1.79,264.46,91.45,Agricultura
2023-11-01,Centro,3820.89,5.64,2.06,292.6,98.63,Industria
2022-11-01,Oriente,4822.4,9.41,4.38,265.59,88.43,Agricultura
2024-10-01,Norte,3226.03,6.53,0.2,210.71,94.82,Agricultura
2021-09-01,Oriente,5687.93,13.37,1.9,138.7,105.13,Industria
2021-02-01,Oriente,4939.96,6.21,0.29,114.94,91.88,Industria
2021-06-01,Sur,5755.67,10.77,1.47,177.81,104.8,Agricultura
2024-04-01,Occidente,3593.06,10.77,-0.76,370.46,83.38,Servicios
2023-07-01,Centro,5976.04,7.53,-0.44,339.95,84.46,Agricultura
2023-08-01,Occidente,4796.54,14.42,1.85,309.02,88.78,Industria
2020-08-01,Oriente,3032.67,12.93,4.2,197.88,95.1,Industria
2020-08-01,Norte,5124.75,10.23,3.58,162.66,92.5,Agricultura
2023-07-01,Norte,4830.15,8.91,-0.96,363.67,92.77,Servicios
2024-01-01,Norte,6098.98,9.95,3.06,208.28,100.55,Servicios
2024-11-01,Sur,2615.69,14.49,2.85,274.52,89.33,Servicios
2024-04-01,Oriente,4615.54,13.27,1.17,162.12,131.24,Industria
2022-01-01,Centro,5430.86,4.67,1.48,72.43,67.08,Industria
2022-09-01,Occidente,6599.47,12.24,3.97,216.54,79.27,Servicios
2023-12-01,Sur,4516.38,8.72,1.82,284.18,96.59,Servicios
2023-02-01,Norte,4858.24,14.21,2.48,263.76,103.88,Servicios
2021-01-01,Sur,6195.53,4.43,0.12,48.1,107.57,Industria
2022-09-01,Occidente,5626.54,7.86,1.26,125.41,90.08,Industria
2020-01-01,Centro,5753.42,7.08,0.15,138.55,116.78,Industria
2021-12-01,Oriente,5013.04,6.65,-0.53,329.21,88.76,Agricultura
2022-10-01,Centro,6315.51,14.56,3.76,221.05,97.59,Agricultura
2020-07-01,Centro,7500.9,4.44,4.91,94.44,94.69,Industria
2021-12-01,Sur,3767.57,10.44,2.52,295.25,118.36,Agricultura
2023-01-01,Occidente,4802.38,6.91,1.69,403.59,107.03,Agricultura
2023-08-01,Occidente,4508.04,11.11,-0.1,332.81,97.41,Servicios
2021-08-01,Norte,5638.68,12.02,-0.88,193.64,78.24,Servicios
2020-09-01,Oriente,5075.58,14.23,1.9,304.89,84.32,Servicios
2023-09-01,Centro,4973.74,12.83,0.48,203.15,110.35,Servicios
2024-03-01,Centro,6087.71,5.44,2.61,269.16,99.96,Agricultura
2023-11-01,Occidente,4466.91,5.7,0.1,102.01,70.64,Servicios
2022-09-01,Oriente,4331.86,9.54,0.1,219.34,128.5,Industria
2024-12-01,Centro,6023.06,10.12,3.43,316.75,89.14,Industria
2023-06-01,Sur,4355.66,11.13,-0.89,-73.91,117.79,Industria
2021-03-01,Oriente,6540.32,7.41,-0.49,124.61,105.74,Servicios
2024-05-01,Occidente,6124.93,13.19,-0.74,25.72,106.14,Industria
2024-11-01,Centro,4723.33,4.1,0.21,211.34,106.88,Agricultura
2021-10-01,Sur,4811.8,4.31,0.47,189.64,96.79,Servicios
2022-11-01,Centro,5970.32,11.92,4.51,72.9,94.32,Servicios
2021-09-01,Occidente,5898.67,12.85,-0.61,203.77,109.89,Servicios
2022-12-01,Norte,6766.51,13.98,-0.27,303.86,101.4,Industria
2024-08-01,Occidente,4489.01,4.78,0.67,-55.35,105.86,Servicios
2023-11-01,Occidente,4846.09,7.11,1.77,106.0,107.15,Industria
2023-01-01,Occidente,6715.91,13.54,2.76,190.25,87.84,Agricultura
2020-07-01,Centro,5366.81,14.4,-0.2,125.95,112.97,Agricultura
2020-04-01,Sur,5151.4,12.29,0.31,229.85,131.27,Agricultura
2022-11-01,Sur,3992.09,12.47,-0.38,278.64,91.61,Agricultura
2020-12-01,Sur,2166.97,7.46,2.49,335.92,90.89,Agricultura
2024-01-01,Sur,6568.18,10.92,3.2,182.39,101.24,Industria
2020-10-01,Occidente,4869.07,6.89,0.45,312.82,115.15,Agricultura
2024-07-01,Centro,4955.64,8.16,3.5,194.52,86.16,Servicios
2022-12-01,Norte,5007.36,6.57,1.46,52.15,110.41,Industria
2023-07-01,Sur,5716.59,6.51,4.53,26.97,120.01,Servicios
2020-01-01,Sur,7497.42,10.16,1.92,204.6,80.22,Agricultura
2024-08-01,Centro,5020.11,12.94,2.25,235.97,92.52,Servicios
2022-10-01,Occidente,4048.82,9.7,-0.32,165.82,91.54,Servicios
2024-04-01,Centro,3505.96,8.21,3.77,73.19,97.48,Industria
2023-03-01,Norte,5068.37,5.62,2.67,25.35,125.67,Agricultura
2021-12-01,Occidente,5523.96,14.31,4.47,160.01,88.82,Agricultura
2023-01-01,Oriente,4895.03,4.1,1.65,261.28,100.88,Industria
2024-05-01,Centro,4396.14,7.72,1.84,297.37,104.48,Agricultura
2024-05-01,Norte,4226.54,13.01,4.43,389.87,101.31,Industria
2023-12-01,Centro,3963.86,7.13,-0.72,285.67,105.97,Agricultura
2021-06-01,Occidente,5394.58,13.39,4.49,157.42,106.76,Agricultura
2024-11-01,Sur,4738.24,7.53,2.31,156.61,125.83,Industria
2024-09-01,Sur,4232.93,11.37,-1.0,139.62,93.28,Agricultura
2022-09-01,Centro,3785.19,9.33,1.13,213.59,99.21,Agricultura
2024-02-01,Occidente,4855.12,8.73,4.25,204.3,91.39,Agricultura
2023-09-01,Occidente,4718.87,12.34,2.64,137.19,101.48,Industria
2020-06-01,Centro,5338.36,6.29,2.02,100.74,73.46,Agricultura
2022-06-01,Sur,5366.75,14.43,4.05,161.61,103.03,Industria
2021-10-01,Occidente,4982.11,5.77,4.87,102.36,99.32,Industria
2024-11-01,Norte,3766.9,8.01,2.84,180.42,84.37,Agricultura
2022-08-01,Centro,5570.42,4.45,4.48,166.86,92.22,Servicios
2024-10-01,Centro,5853.2,12.68,-0.81,202.94,107.75,Agricultura
2022-07-01,Norte,4018.67,4.73,4.94,59.52,101.61,Industria
2022-09-01,Sur,4681.15,8.87,4.69,220.51,75.65,Agricultura
2024-06-01,Occidente,6888.44,4.75,0.16,183.58,110.46,Servicios
2023-08-01,Norte,4163.91,6.08,2.44,245.21,94.66,Industria
2021-06-01,Occidente,5029.19,7.88,0.4,269.8,106.86,Agricultura
2020-03-01,Occidente,7098.22,14.38,1.38,189.3,129.13,Servicios
2020-11-01,Norte,3252.78,9.0,1.82,209.46,104.46,Agricultura
2021-11-01,Oriente,5139.5,7.62,-0.75,509.83,96.13,Agricultura
2021-09-01,Oriente,5510.12,14.83,4.67,135.06,104.43,Servicios
2020-12-01,Centro,4761.77,11.75,1.72,317.72,102.05,Agricultura
2023-12-01,Sur,2695.79,9.43,2.47,163.9,116.55,Agricultura
2020-02-01,Norte,6441.94,5.09,2.63,-43.53,110.26,Agricultura
2022-09-01,Norte,4185.24,8.74,0.05,217.62,100.51,Servicios
2021-05-01,Oriente,5268.59,11.56,0.95,140.31,74.88,Industria
2023-11-01,Oriente,4890.98,12.91,2.22,203.44,96.45,Industria
2022-01-01,Oriente,4880.38,5.79,4.37,89.68,112.31,Servicios
2020-09-01,Norte,5184.31,10.3,1.43,158.0,81.58,Servicios
2024-02-01,Occidente,4408.72,11.37,4.82,235.83,82.05,Agricultura
2020-06-01,Occidente,3506.49,6.8,3.95,-12.39,143.91,Agricultura
2022-11-01,Sur,4005.64,7.35,0.09,224.31,92.95,Servicios
2020-05-01,Oriente,5612.33,8.29,1.49,102.14,66.65,Industria
2023-11-01,Norte,4481.93,5.11,0.86,324.34,118.42,Industria
2021-09-01,Centro,4665.2,6.13,0.26,20.61,90.14,Agricultura
2023-09-01,Sur,4302.28,7.08,-0.24,136.45,103.12,Servicios
2021-05-01,Sur,5360.37,7.74,3.25,108.94,75.73,Agricultura
2024-09-01,Centro,5380.78,11.16,-0.3,-40.37,120.89,Agricultura
2020-01-01,Occidente,5672.29,13.58,4.99,49.95,77.82,Servicios
2023-09-01,Occidente,6672.27,6.48,0.54,-26.61,94.74,Agricultura
2022-04-01,Sur,4772.28,8.11,1.3,271.55,106.76,Agricultura
2023-11-01,Occidente,6006.73,10.76,1.0,203.75,116.38,Agricultura
2021-03-01,Centro,4929.78,11.34,-0.92,-52.23,97.72,Servicios
2022-04-01,Norte,6060.14,7.77,-0.17,182.39,56.51,Agricultura
2024-01-01,Occidente,6671.35,8.63,4.77,109.86,118.86,Industria
2024-02-01,Sur,5406.06,5.2,1.38,279.79,71.9,Servicios
2020-05-01,Norte,5645.89,9.97,4.0,90.1,109.66,Agricultura
2024-08-01,Sur,5081.99,8.56,0.96,267.24,102.5,Industria
2021-11-01,Centro,6180.99,7.14,0.44,240.33,101.54,Agricultura
2022-10-01,Norte,2685.96,10.16,3.37,322.7,76.29,Agricultura
2022-08-01,Oriente,6244.57,11.05,0.56,423.15,100.02,Industria
2024-11-01,Sur,3455.57,13.24,3.21,139.89,117.49,Servicios
2024-03-01,Occidente,3333.24,6.11,-0.63,50.52,102.05,Servicios
2022-06-01,Oriente,5025.39,5.84,-0.72,128.34,112.14,Agricultura
2020-06-01,Centro,5530.89,14.4,1.45,285.81,93.32,Agricultura
2023-05-01,Sur,7053.82,10.94,1.7,203.49,79.37,Agricultura
2022-08-01,Oriente,6368.08,12.09,2.98,212.59,105.07,Industria
2022-05-01,Oriente,4407.76,9.5,4.36,268.59,67.69,Servicios
2020-03-01,Occidente,5446.98,4.09,0.01,136.14,124.8,Agricultura
2022-03-01,Occidente,5623.09,14.08,3.23,100.16,124.35,Agricultura
2022-12-01,Norte,6991.37,8.59,3.38,239.29,88.04,Servicios
2020-01-01,Occidente,5040.92,6.11,4.04,253.78,104.6,Servicios
2020-10-01,Occidente,4001.69,10.38,4.42,251.88,117.29,Industria
2024-04-01,Norte,3782.6,6.07,2.75,88.59,90.54,Servicios
2022-09-01,Occidente,4057.94,13.92,1.38,145.2,95.18,Industria
2021-06-01,Oriente,3414.37,7.53,3.47,194.13,106.7,Agricultura
2024-12-01,Sur,5199.61,5.73,3.14,309.42,132.68,Agricultura
2023-09-01,Occidente,5194.33,13.79,1.64,224.95,105.99,Agricultura
2023-06-01,Occidente,7492.18,7.58,4.9,172.49,95.23,Agricultura
2021-10-01,Centro,5116.58,7.59,2.74,3.44,91.19,Servicios
2021-08-01,Centro,3366.08,5.81,3.13,157.52,78.6,Agricultura
2024-10-01,Centro,5069.34,7.52,2.55,282.02,112.26,Servicios
2023-06-01,Norte,5954.09,9.25,2.85,321.85,101.64,Agricultura
2023-04-01,Norte,4583.56,12.56,2.0,65.5,87.08,Industria
2022-04-01,Norte,6377.18,13.58,1.05,302.0,105.12,Servicios
2021-09-01,Sur,6500.27,13.71,2.17,464.2,108.97,Industria
2023-08-01,Norte,5049.33,10.76,1.89,272.24,102.7,Agricultura
2022-02-01,Occidente,4727.07,12.22,0.87,286.72,92.54,Servicios
2022-12-01,Sur,5576.45,14.3,3.07,49.14,125.61,Servicios
2024-10-01,Centro,4229.18,7.78,0.66,66.34,120.05,Industria
2023-06-01,Occidente,6548.64,9.91,4.04,232.02,98.57,Servicios
2020-09-01,Sur,4666.96,6.61,1.68,226.43,99.39,Industria
2021-09-01,Oriente,5745.36,4.06,3.49,209.35,97.56,Industria
2022-08-01,Oriente,4128.81,14.27,2.25,85.67,101.31,Servicios
2020-09-01,Centro,5233.04,14.06,0.25,128.19,91.18,Industria
2021-04-01,Norte,5230.61,10.64,-0.02,110.46,115.94,Servicios
2022-04-01,Centro,7337.83,5.88,3.45,113.92,115.61,Agricultura
2021-06-01,Occidente,3734.74,5.74,3.13,179.3,84.53,Servicios
2020-11-01,Centro,5822.35,6.88,4.29,116.3,98.28,Industria
2022-12-01,Norte,5147.76,10.75,-0.47,353.03,88.33,Industria
2023-08-01,Centro,6171.81,7.11,1.27,349.81,104.53,Servicios
2021-11-01,Oriente,4452.59,9.54,3.25,119.78,82.79,Agricultura
2021-01-01,Centro,6089.9,13.87,2.11,142.88,92.74,Servicios
2024-03-01,Centro,4954.07,13.67,-0.92,198.34,110.25,Servicios
2024-01-01,Occidente,5590.74,4.27,2.49,177.99,77.84,Agricultura
2020-03-01,Sur,5257.6,8.72,2.91,122.7,86.94,Agricultura
2024-07-01,Occidente,5724.59,6.83,-0.87,244.85,97.62,Servicios
2020-12-01,Sur,4081.98,6.53,2.1,214.34,113.07,Agricultura
2021-08-01,Occidente,3748.8,8.53,3.37,46.75,117.04,Industria
2023-03-01,Centro,4846.0,14.39,1.02,111.6,101.99,Industria
2024-03-01,Occidente,4618.51,6.27,4.26,67.95,97.64,Agricultura
2024-11-01,Occidente,3789.84,10.66,3.15,296.42,95.42,Industria
2021-12-01,Sur,3270.82,4.74,1.79,395.29,106.25,Industria
2024-10-01,Norte,6167.12,13.15,1.96,308.3,83.85,Agricultura
2023-07-01,Centro,4326.21,9.45,1.53,295.75,78.54,Agricultura
2020-04-01,Occidente,4523.45,5.5,0.18,144.77,83.54,Servicios
2023-03-01,Occidente,7291.91,11.19,1.32,386.75,94.01,Agricultura
2021-08-01,Occidente,5129.19,4.59,1.74,298.39,101.89,Servicios
2020-09-01,Occidente,4523.45,7.48,1.4,69.54,100.18,Agricultura
2020-08-01,Centro,3803.33,12.82,1.65,319.93,99.52,Servicios
2024-01-01,Oriente,4912.92,6.83,4.31,387.99,78.61,Servicios
2023-06-01,Norte,5393.87,6.96,3.82,229.12,94.55,Servicios
2024-07-01,Centro,4815.97,13.69,1.48,-48.78,90.53,Industria
2023-06-01,Occidente,5052.53,4.03,0.47,124.4,105.41,Servicios
2024-02-01,Oriente,4783.48,11.13,3.27,106.08,90.93,Agricultura
2022-08-01,Centro,5497.79,13.04,3.62,30.57,115.1,Agricultura
2022-10-01,Occidente,4430.3,9.61,2.51,164.22,94.21,Industria
2022-04-01,Norte,2794.71,8.0,2.85,99.66,95.03,Servicios
2020-10-01,Occidente,6416.41,14.25,0.67,277.32,90.99,Agricultura
2024-01-01,Oriente,5139.65,13.83,2.18,296.72,107.41,Servicios
2021-12-01,Sur,4637.65,5.42,1.81,274.18,93.95,Industria
2022-02-01,Centro,5084.53,7.02,-0.8,291.02,97.25,Industria
2024-05-01,Sur,3790.8,14.14,3.54,205.67,113.8,Servicios
2023-10-01,Sur,6018.92,6.2,0.27,95.98,110.48,Servicios
2022-11-01,Oriente,6448.82,12.62,1.72,168.49,107.58,Agricultura
2023-09-01,Occidente,5436.24,11.2,0.37,107.09,82.99,Industria
2021-06-01,Occidente,4653.23,6.3,1.73,141.42,114.38,Servicios
2023-05-01,Sur,6127.69,5.05,4.54,5.27,114.68,Servicios
2022-12-01,Oriente,4189.47,11.63,-0.76,285.7,97.22,Servicios
2021-11-01,Norte,6212.13,11.0,0.33,310.13,110.75,Servicios
2021-08-01,Centro,7324.7,9.02,4.36,147.11,118.5,Agricultura
2021-09-01,Oriente,4992.31,12.81,1.46,150.84,78.81,Industria
2024-10-01,Norte,4483.15,9.77,3.84,261.9,119.77,Agricultura
2023-11-01,Norte,3641.83,6.7,-0.34,188.54,101.26,Agricultura
2021-08-01,Occidente,5690.91,7.81,4.84,155.52,86.11,Industria
2020-02-01,Sur,4886.33,11.78,-0.81,185.63,97.52,Agricultura
2022-02-01,Occidente,5031.76,12.82,1.39,207.57,82.46,Agricultura
2023-07-01,Occidente,4279.03,9.29,2.31,64.62,111.02,Servicios
2024-05-01,Occidente,2922.88,8.94,2.42,176.47,70.27,Agricultura
2021-11-01,Oriente,3500.82,12.06,3.12,148.74,110.25,Industria
2020-04-01,Occidente,6390.26,8.07,1.92,378.73,87.69,Industria
2021-01-01,Occidente,4573.2,6.35,-0.37,311.89,119.12,Servicios
2024-12-01,Centro,4828.33,10.44,4.86,309.85,113.6,Servicios
2021-11-01,Norte,5072.25,4.91,0.15,405.78,78.42,Industria
2021-11-01,Norte,4484.83,12.81,2.63,187.35,99.63,Agricultura
2020-05-01,Oriente,3577.77,12.17,3.62,5.81,99.94,Industria
2023-07-01,Occidente,3409.86,12.04,0.45,133.53,101.75,Agricultura
2024-01-01,Norte,3714.41,7.19,2.77,233.01,87.79,Agricultura
2024-05-01,Occidente,4634.32,12.56,2.65,250.43,98.77,Servicios
2022-06-01,Sur,5306.45,11.5,-0.62,243.95,98.53,Agricultura
2024-04-01,Oriente,3196.25,5.32,3.22,233.15,80.73,Industria
2024-01-01,Sur,6475.88,14.46,-0.87,249.14,96.56,Agricultura
2023-09-01,Norte,3862.97,9.88,3.94,117.82,91.74,Servicios
2020-09-01,Sur,5509.69,11.83,1.31,335.28,93.0,Industria
2020-09-01,Sur,4371.33,8.14,1.18,-61.81,102.03,Servicios
2024-05-01,Oriente,4673.77,8.8,0.17,250.53,107.92,Industria
2024-08-01,Centro,3100.33,11.02,0.73,187.17,111.76,Industria
2023-11-01,Oriente,4101.97,4.44,-0.43,123.4,93.08,Servicios
2020-08-01,Norte,2747.21,13.61,1.37,233.6,83.52,Industria
2020-07-01,Centro,4380.88,8.16,0.9,81.8,114.94,Servicios
2021-06-01,Oriente,4301.74,6.1,1.44,212.42,97.48,Industria
2024-09-01,Norte,5599.1,11.3,0.53,115.03,92.76,Servicios
2022-04-01,Sur,5530.68,4.17,2.35,133.66,101.94,Agricultura
2023-11-01,Sur,2619.26,10.19,0.88,303.72,86.34,Agricultura
2024-03-01,Oriente,4755.97,5.07,4.39,229.47,110.4,Industria
2022-04-01,Occidente,2972.32,7.95,-0.25,270.31,137.48,Industria
2021-12-01,Centro,4771.99,12.77,2.54,59.3,101.62,Industria
2021-04-01,Centro,4093.35,11.73,3.76,97.39,105.72,Industria
2021-04-01,Centro,5997.27,4.27,1.47,318.19,118.41,Agricultura
2024-06-01,Centro,3789.84,6.38,2.55,306.54,96.13,Agricultura
2020-02-01,Oriente,6268.58,4.94,0.1,249.14,81.65,Servicios
2020-09-01,Norte,6424.63,10.73,3.18,123.84,95.41,Industria
2022-10-01,Sur,5145.43,9.73,3.45,129.63,59.45,Industria
2024-05-01,Oriente,5339.36,8.38,-0.84,163.14,112.11,Agricultura
2024-05-01,Oriente,6119.69,8.85,-0.89,228.31,100.29,Agricultura
2024-03-01,Norte,4197.57,14.66,3.16,257.89,106.9,Servicios
2023-08-01,Occidente,6540.44,4.31,3.97,325.53,89.71,Agricultura
2024-06-01,Oriente,5820.3,11.8,0.29,148.34,84.65,Servicios
2021-08-01,Norte,5280.05,9.24,0.62,-67.46,101.24,Servicios
2024-08-01,Sur,4630.68,8.35,0.79,239.12,108.73,Servicios
2020-01-01,Centro,4983.78,5.44,3.18,315.68,95.79,Industria
2024-02-01,Sur,3597.13,4.72,3.95,189.19,116.68,Industria
2024-05-01,Centro,5685.29,12.83,1.59,340.2,97.1,Servicios
2022-04-01,Sur,6471.59,14.35,1.92,347.51,97.1,Industria
2024-06-01,Sur,5218.39,5.98,1.81,328.89,132.15,Agricultura
2023-07-01,Centro,4530.24,13.13,-0.7,215.88,117.34,Industria
2022-06-01,Oriente,4391.51,7.1,2.19,99.21,95.68,Industria
2023-03-01,Occidente,5245.04,6.57,1.72,359.42,101.55,Agricultura
2024-11-01,Centro,6431.15,10.8,-0.32,174.0,96.76,Agricultura
2022-04-01,Occidente,3822.24,8.37,3.46,15.97,119.92,Industria
2023-04-01,Centro,4495.7,10.33,1.54,139.22,80.66,Servicios
2021-08-01,Norte,5058.45,11.29,4.12,194.03,74.48,Agricultura
2023-08-01,Centro,4190.28,10.67,-0.46,218.78,110.23,Servicios
2024-09-01,Sur,5962.5,10.49,1.7,276.75,99.97,Industria
2022-05-01,Occidente,6089.54,9.0,0.26,436.54,64.32,Servicios
2020-07-01,Norte,5192.65,8.93,4.88,134.55,69.26,Servicios
2021-01-01,Centro,5373.53,12.37,-0.1,345.54,76.48,Industria
2023-11-01,Norte,5457.21,6.51,-0.93,160.66,88.56,Industria
2022-05-01,Sur,4239.64,6.19,2.53,160.64,94.04,Industria
2024-09-01,Sur,4958.53,11.05,1.48,114.65,89.96,Industria
2020-07-01,Norte,4021.69,5.98,3.13,379.85,116.59,Industria
2024-04-01,Occidente,5200.7,5.29,3.71,125.06,105.07,Servicios
2024-03-01,Sur,4454.91,14.39,-0.15,381.68,80.96,Industria
2022-11-01,Occidente,6536.16,14.52,0.98,283.32,90.55,Industria
2023-02-01,Oriente,5864.25,7.24,-0.91,-70.75,89.2,Servicios
2022-08-01,Centro,4075.94,8.88,0.03,238.57,110.54,Agricultura
2022-07-01,Occidente,5240.88,11.19,4.74,133.43,114.04,Servicios
2023-02-01,Norte,5776.94,5.01,2.08,134.7,91.75,Agricultura
2022-04-01,Sur,4684.73,9.16,4.63,226.81,100.24,Industria
2022-12-01,Sur,5143.31,5.87,0.9,24.46,89.57,Servicios
2023-05-01,Oriente,5473.15,4.0,2.58,129.71,96.43,Industria
2024-09-01,Oriente,5466.43,6.04,2.91,299.71,116.91,Industria
2021-03-01,Norte,3870.15,14.52,4.54,117.62,117.87,Agricultura
2021-11-01,Sur,4853.15,8.98,1.55,175.06,82.55,Servicios
2020-04-01,Centro,4586.58,8.89,3.69,203.24,116.09,Industria
2020-02-01,Norte,6428.76,14.01,-0.89,343.43,104.27,Industria
2024-01-01,Norte,3036.71,5.5,4.33,246.08,115.73,Industria
2024-02-01,Norte,4918.93,10.44,3.05,256.83,116.3,Industria
2024-03-01,Norte,5333.37,12.83,1.24,-49.28,87.89,Servicios
2023-05-01,Centro,4776.53,14.06,-0.45,95.52,126.76,Agricultura
2022-08-01,Centro,6681.49,4.74,2.56,111.61,109.22,Agricultura
2024-03-01,Norte,5509.68,5.88,4.38,281.17,104.98,Agricultura
2022-06-01,Oriente,7935.41,14.11,4.4,97.21,74.34,Industria
2024-05-01,Occidente,4606.91,8.32,1.33,99.87,86.17,Industria
2021-12-01,Occidente,4045.38,7.79,-0.63,251.82,113.41,Agricultura
2024-10-01,Oriente,4233.68,13.74,0.33,5.84,64.23,Servicios
2024-07-01,Occidente,5346.12,9.64,3.02,249.2,112.3,Servicios
2024-05-01,Sur,4804.53,12.14,2.26,-12.4,106.2,Industria
2024-04-01,Norte,7135.59,8.6,3.28,228.2,99.52,Industria
2022-06-01,Oriente,5033.52,8.97,1.45,90.31,112.33,Industria
